,score,num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/down_HL,config/size_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
138,-0.1,-1,-1,1697546649,False,1,45370efc,2023-10-17_12-44-09,0.4601569175720215,0.4601569175720215,55318,1105bb7c0067,172.17.0.2,0.4601569175720215,1,,64,3,12,94,100,0.0001286520896466468,8.811232893127403e-06,45370efc
139,0.6072769953051642,-1,-1,1697546899,False,1,87429e72,2023-10-17_12-48-19,249.52010440826416,249.52010440826416,55318,1105bb7c0067,172.17.0.2,249.52010440826416,1,,64,2,18,131,65,0.00015655151352354414,9.747275964417557e-06,87429e72
140,-0.1,-1,-1,1697546657,False,1,5e0c004b,2023-10-17_12-44-17,0.3800082206726074,0.3800082206726074,57003,1105bb7c0067,172.17.0.2,0.3800082206726074,1,,128,3,13,169,37,0.0002442140169336619,5.620443726552368e-06,5e0c004b
141,0.607981220657277,-1,-1,1697547173,False,1,d0ffcf6f,2023-10-17_12-52-53,516.5911598205566,516.5911598205566,57003,1105bb7c0067,172.17.0.2,516.5911598205566,1,,128,2,14,270,23,0.00011369470916205646,2.4086891127884663e-06,d0ffcf6f
142,0.6077464788732394,-1,-1,1697547284,False,1,a47ed964,2023-10-17_12-54-44,577.311318397522,577.311318397522,54453,1105bb7c0067,172.17.0.2,577.311318397522,1,,128,2,19,326,45,0.00035015528995718115,4.8303672335476114e-06,a47ed964
143,-0.1,-1,-1,1697546709,False,1,e89490bc,2023-10-17_12-45-09,0.35099267959594727,0.35099267959594727,55447,1105bb7c0067,172.17.0.2,0.35099267959594727,1,,128,3,15,254,51,0.00018137085443920633,4.255153357112848e-06,e89490bc
144,0.45539906103286387,-1,-1,1697546958,False,1,d8db00eb,2023-10-17_12-49-18,249.50280785560608,249.50280785560608,55447,1105bb7c0067,172.17.0.2,249.50280785560608,1,,128,2,17,60,3,0.0004436611791748514,3.7202918612870262e-06,d8db00eb
145,0.5910798122065728,-1,-1,1697546911,False,1,d4ede9ca,2023-10-17_12-48-31,190.1765284538269,190.1765284538269,56679,1105bb7c0067,172.17.0.2,190.1765284538269,1,,64,2,16,144,71,0.00027136537511946395,7.657415490508452e-06,d4ede9ca
146,0.5251173708920187,-1,-1,1697547279,False,1,f50cd1b3,2023-10-17_12-54-39,506.14310932159424,506.14310932159424,56802,1105bb7c0067,172.17.0.2,506.14310932159424,1,,64,2,11,201,86,0.00023557002682525203,8.27361064256667e-06,f50cd1b3
147,0.5528169014084507,-1,-1,1697547080,False,1,418d1611,2023-10-17_12-51-20,307.5451748371124,307.5451748371124,57096,1105bb7c0067,172.17.0.2,307.5451748371124,1,,64,2,17,244,171,8.65442550773859e-05,8.538260760718228e-06,418d1611
148,0.5406103286384976,-1,-1,1697547325,False,1,af269a79,2023-10-17_12-55-25,537.0375409126282,537.0375409126282,56850,1105bb7c0067,172.17.0.2,537.0375409126282,1,,128,2,17,223,201,0.00019737498431661376,7.99857329618825e-06,af269a79
149,0.5892018779342723,-1,-1,1697547445,False,1,7203d19f,2023-10-17_12-57-25,621.8220715522766,621.8220715522766,56338,1105bb7c0067,172.17.0.2,621.8220715522766,1,,128,2,19,294,39,0.00013381652905994308,1.2960065938067928e-06,7203d19f
150,-0.1,-1,-1,1697546900,False,1,19931432,2023-10-17_12-48-20,0.5575706958770752,0.5575706958770752,55318,1105bb7c0067,172.17.0.2,0.5575706958770752,1,,128,3,18,219,19,0.0001608944772768452,9.719469111401471e-06,19931432
151,0.5828638497652581,-1,-1,1697547284,False,1,f7cdacaf,2023-10-17_12-54-44,384.74817728996277,384.74817728996277,55318,1105bb7c0067,172.17.0.2,384.74817728996277,1,,128,2,18,172,63,0.00021041767666752747,3.4951304841726573e-06,f7cdacaf
152,-0.1,-1,-1,1697546911,False,1,9cb86d54,2023-10-17_12-48-31,0.3906099796295166,0.3906099796295166,56679,1105bb7c0067,172.17.0.2,0.3906099796295166,1,,128,3,18,234,41,0.0001549947868454242,4.017339682331922e-06,9cb86d54
153,0.5985915492957746,-1,-1,1697547465,False,1,e5548bc1,2023-10-17_12-57-45,553.2099571228027,553.2099571228027,56679,1105bb7c0067,172.17.0.2,553.2099571228027,1,,128,2,19,193,12,0.00010719648188252447,5.4158548485453586e-06,e5548bc1
154,-0.1,-1,-1,1697546960,False,1,02476075,2023-10-17_12-49-20,0.5474715232849121,0.5474715232849121,55447,1105bb7c0067,172.17.0.2,0.5474715232849121,1,,128,3,16,154,57,0.00014565295428738904,6.68793443207954e-06,02476075
155,0.62018779342723,-1,-1,1697547448,False,1,a5f9bace,2023-10-17_12-57-28,487.52132844924927,487.52132844924927,55447,1105bb7c0067,172.17.0.2,487.52132844924927,1,,128,2,16,211,27,0.0001915785136600217,9.998989133756916e-06,a5f9bace
156,0.6147887323943662,-1,-1,1697547348,False,1,3b7e486c,2023-10-17_12-55-48,376.1161119937897,376.1161119937897,55575,1105bb7c0067,172.17.0.2,376.1161119937897,1,,128,2,17,185,47,0.0002281690784667003,9.25352570588714e-06,3b7e486c
157,-0.1,-1,-1,1697547081,False,1,4b5af9ac,2023-10-17_12-51-21,0.43206024169921875,0.43206024169921875,57096,1105bb7c0067,172.17.0.2,0.43206024169921875,1,,128,3,18,129,3,9.826735991026831e-05,1.621020828452506e-08,4b5af9ac
158,0.5859154929577465,-1,-1,1697547513,False,1,96f37d08,2023-10-17_12-58-33,432.2881133556366,432.2881133556366,57096,1105bb7c0067,172.17.0.2,432.2881133556366,1,,128,2,19,253,66,0.00030107142456127137,6.125073096053986e-06,96f37d08
159,0.5875586854460094,-1,-1,1697547992,False,1,4d304ac2,2023-10-17_13-06-32,819.2190823554993,819.2190823554993,57003,1105bb7c0067,172.17.0.2,819.2190823554993,1,,128,2,14,269,25,5.984482760654098e-05,2.4115729004705174e-06,4d304ac2
160,0.5751173708920188,-1,-1,1697547711,False,1,53900573,2023-10-17_13-01-51,432.6207036972046,432.6207036972046,56802,1105bb7c0067,172.17.0.2,432.6207036972046,1,,128,2,14,268,20,0.00011453737899414128,2.9386781840958494e-06,53900573
161,-0.1,-1,-1,1697547284,False,1,9d30519c,2023-10-17_12-54-44,0.4007265567779541,0.4007265567779541,54453,1105bb7c0067,172.17.0.2,0.4007265567779541,1,,128,3,19,320,32,8.100211063667874e-05,4.659222302221795e-06,9d30519c
162,0.5727699530516432,-1,-1,1697547583,False,1,7f7af1f7,2023-10-17_12-59-43,298.4763414859772,298.4763414859772,54453,1105bb7c0067,172.17.0.2,298.4763414859772,1,,128,2,19,326,12,0.0003718388876422518,3.250530393935548e-06,7f7af1f7
163,-0.1,-1,-1,1697547285,False,1,e2ec4a49,2023-10-17_12-54-45,0.5468275547027588,0.5468275547027588,55318,1105bb7c0067,172.17.0.2,0.5468275547027588,1,,128,3,18,303,55,0.0003507603406130373,5.017776137726816e-06,e2ec4a49
164,-0.1,-1,-1,1697547285,False,1,a65175d9,2023-10-17_12-54-45,0.3734161853790283,0.3734161853790283,55318,1105bb7c0067,172.17.0.2,0.3734161853790283,1,,128,4,15,343,22,4.450169368140135e-05,2.5529467038679236e-06,a65175d9
165,-0.1,-1,-1,1697547286,False,1,db2f03fa,2023-10-17_12-54-46,0.36684465408325195,0.36684465408325195,55318,1105bb7c0067,172.17.0.2,0.36684465408325195,1,,128,3,17,376,6,0.00014122839074189904,2.284862813602475e-06,db2f03fa
166,0.596244131455399,-1,-1,1697547677,False,1,7b402afc,2023-10-17_13-01-17,391.59501481056213,391.59501481056213,55318,1105bb7c0067,172.17.0.2,391.59501481056213,1,,128,2,18,283,33,0.0003273897263479624,4.5108284346143146e-06,7b402afc
167,0.5699530516431925,-1,-1,1697547925,False,1,0f47de99,2023-10-17_13-05-25,599.3797891139984,599.3797891139984,56850,1105bb7c0067,172.17.0.2,599.3797891139984,1,,128,2,19,328,45,9.433236924019459e-05,3.8874583089034415e-06,0f47de99
168,-0.1,-1,-1,1697547348,False,1,ce5feed2,2023-10-17_12-55-48,0.5811803340911865,0.5811803340911865,55575,1105bb7c0067,172.17.0.2,0.5811803340911865,1,,128,3,16,396,49,0.00011246420397906851,2.946813008245255e-06,ce5feed2
169,-0.1,-1,-1,1697547349,False,1,a05ac7dc,2023-10-17_12-55-49,0.3860616683959961,0.3860616683959961,55575,1105bb7c0067,172.17.0.2,0.3860616683959961,1,,128,3,13,334,16,0.00023174159713006503,1.6592621337683801e-06,a05ac7dc
170,0.5507042253521128,-1,-1,1697547857,False,1,4e6e2f59,2023-10-17_13-04-17,507.6542925834656,507.6542925834656,55575,1105bb7c0067,172.17.0.2,507.6542925834656,1,,128,2,14,289,80,0.0001839333161581616,5.716776567020218e-07,4e6e2f59
171,-0.1,-1,-1,1697547446,False,1,d0535e7b,2023-10-17_12-57-26,0.43788933753967285,0.43788933753967285,56338,1105bb7c0067,172.17.0.2,0.43788933753967285,1,,128,4,17,309,29,0.0005935674852423165,4.821101612890789e-06,d0535e7b
172,0.5870892018779343,-1,-1,1697547799,False,1,ec0b3f9a,2023-10-17_13-03-19,352.5908114910126,352.5908114910126,56338,1105bb7c0067,172.17.0.2,352.5908114910126,1,,128,2,12,359,55,0.0005059395393950889,2.0848006878820857e-06,ec0b3f9a
173,0.5802816901408451,-1,-1,1697548164,False,1,a4344fe3,2023-10-17_13-09-24,716.2343723773956,716.2343723773956,55447,1105bb7c0067,172.17.0.2,716.2343723773956,1,,128,2,16,210,27,7.470088564309764e-05,9.991419961615867e-06,a4344fe3
174,-0.1,-1,-1,1697547465,False,1,44a2511e,2023-10-17_12-57-45,0.4774739742279053,0.4774739742279053,56679,1105bb7c0067,172.17.0.2,0.4774739742279053,1,,128,3,15,278,3,0.00012909928170872048,9.270980382104411e-06,44a2511e
175,0.5899061032863849,-1,-1,1697547887,False,1,32f4c41b,2023-10-17_13-04-47,422.1218008995056,422.1218008995056,56679,1105bb7c0067,172.17.0.2,422.1218008995056,1,,128,2,14,230,37,0.00019592786477432792,9.90816378063111e-06,32f4c41b
176,-0.1,-1,-1,1697547513,False,1,d8802b65,2023-10-17_12-58-33,0.3946843147277832,0.3946843147277832,57096,1105bb7c0067,172.17.0.2,0.3946843147277832,1,,128,3,13,260,24,0.00042127785028194784,9.080572586850786e-06,d8802b65
177,0.584507042253521,-1,-1,1697548063,False,1,4cfd1a97,2023-10-17_13-07-43,549.815351486206,549.815351486206,57096,1105bb7c0067,172.17.0.2,549.815351486206,1,,128,2,15,238,11,0.00021413086571441098,8.88772792145047e-06,4cfd1a97
178,-0.1,-1,-1,1697547583,False,1,a36dfaa5,2023-10-17_12-59-43,0.3754086494445801,0.3754086494445801,54453,1105bb7c0067,172.17.0.2,0.3754086494445801,1,,128,4,16,216,61,8.716180975822848e-05,8.364482979367139e-06,a36dfaa5
179,0.594131455399061,-1,-1,1697548040,False,1,c126f8d8,2023-10-17_13-07-20,457.32463908195496,457.32463908195496,54453,1105bb7c0067,172.17.0.2,457.32463908195496,1,,128,2,16,202,18,0.0002799571677063938,1.2058291390306502e-06,c126f8d8
180,-0.1,-1,-1,1697547678,False,1,13b54a88,2023-10-17_13-01-18,0.4190068244934082,0.4190068244934082,55318,1105bb7c0067,172.17.0.2,0.4190068244934082,1,,128,3,14,241,51,0.00017977065324064208,8.665825544166863e-07,13b54a88
181,-0.1,-1,-1,1697547712,False,1,a4990c48,2023-10-17_13-01-52,0.5780107975006104,0.5780107975006104,56802,1105bb7c0067,172.17.0.2,0.5780107975006104,1,,128,3,12,177,89,0.00010377936796677688,9.661122375880664e-06,a4990c48
182,-0.1,-1,-1,1697547713,False,1,74762902,2023-10-17_13-01-53,0.578134298324585,0.578134298324585,56802,1105bb7c0067,172.17.0.2,0.578134298324585,1,,128,4,13,249,9,0.00011710872989802629,9.531145984680383e-06,74762902
183,-0.1,-1,-1,1697547858,True,1,61871717,2023-10-17_13-04-18,0.48194384574890137,0.48194384574890137,55575,1105bb7c0067,172.17.0.2,0.48194384574890137,1,,128,3,16,190,73,5.232549649216665e-05,8.629543941664791e-06,61871717
184,-0.1,-1,-1,1697547888,True,1,ad209810,2023-10-17_13-04-48,0.5728976726531982,0.5728976726531982,56679,1105bb7c0067,172.17.0.2,0.5728976726531982,1,,128,3,15,292,17,0.000145149101759032,7.093659762009369e-06,ad209810
185,-0.1,-1,-1,1697547994,True,1,c950fef1,2023-10-17_13-06-34,0.38230466842651367,0.38230466842651367,57003,1105bb7c0067,172.17.0.2,0.38230466842651367,1,,128,4,18,308,3,0.0004055128785237562,8.13249661352609e-06,c950fef1
186,-0.1,-1,-1,1697547995,True,1,98448ebc,2023-10-17_13-06-35,0.5970139503479004,0.5970139503479004,57003,1105bb7c0067,172.17.0.2,0.5970139503479004,1,,128,3,16,216,58,0.00013044669636913392,8.700854582078547e-06,98448ebc
187,-0.1,-1,-1,1697548041,True,1,2be70653,2023-10-17_13-07-21,0.3901844024658203,0.3901844024658203,54453,1105bb7c0067,172.17.0.2,0.3901844024658203,1,,256,3,13,197,82,0.00026325778042191376,9.440113994555961e-06,2be70653
188,-0.1,-1,-1,1697548165,True,1,9240297b,2023-10-17_13-09-25,0.5571877956390381,0.5571877956390381,55447,1105bb7c0067,172.17.0.2,0.5571877956390381,1,,128,3,10,286,93,0.000219072900705519,9.804529640998187e-06,9240297b
