,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/down_HL,config/latent_dim,config/num_HL,config/opt_lr,config/opt_wd,config/size_HL,logdir
205,-0.1,3.0540590286254883,False,1,111f476a,2023-10-05_13-38-48,1696513128,3.0540590286254883,33834,c8afe81c666d,172.17.0.3,3.0540590286254883,1,32,8,164,3,0.00022264284164181456,7.959452643939762e-06,47,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_111f476a_69_batch_size=32,down_HL=8,latent_dim=164,num_HL=3,opt_lr=0.0002,opt_wd=0.0000,size_HL=47_2023-10-05_13-38-45"
206,0.5998381877022654,4105.772153615952,False,1,f8a0708f,2023-10-05_13-38-45,1696513125,4105.772153615952,33834,c8afe81c666d,172.17.0.3,4105.772153615952,1,32,15,225,2,0.00037551142304206235,8.57121412451879e-06,102,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_f8a0708f_67_batch_size=32,down_HL=15,latent_dim=225,num_HL=2,opt_lr=0.0004,opt_wd=0.0000,size_HL=102_2023-10-05_12-30-19"
207,0.5681229773462784,37926.49331188202,False,1,968e7700,2023-10-05_12-51-27,1696510287,37926.49331188202,15188,c8afe81c666d,172.17.0.3,37926.49331188202,1,128,9,175,2,3.82036032978398e-05,6.806114629122588e-06,372,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_968e7700_9_batch_size=128,down_HL=9,latent_dim=175,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_HL=372_2023-10-05_02-19-07"
208,0.5509708737864079,19052.562598466877,False,1,fad8c0ef,2023-10-05_12-30-19,1696509019,19052.562598466877,33834,c8afe81c666d,172.17.0.3,19052.562598466877,1,32,6,126,2,1.2569085417412126e-05,2.406517597250877e-06,310,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_fad8c0ef_62_batch_size=32,down_HL=6,latent_dim=126,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_HL=310_2023-10-05_07-12-46"
209,-0.1,3.1606786251068115,False,1,ccd6d69c,2023-10-05_12-28-39,1696508919,3.1606786251068115,10280,c8afe81c666d,172.17.0.3,3.1606786251068115,1,32,11,173,3,9.868040995714622e-05,9.080660347981731e-06,82,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_ccd6d69c_65_batch_size=32,down_HL=11,latent_dim=173,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_HL=82_2023-10-05_12-28-35"
210,0.621898597626753,36568.20149040222,False,1,6747f0b9,2023-10-05_12-28-35,1696508915,36568.20149040222,10280,c8afe81c666d,172.17.0.3,36568.20149040222,1,256,13,176,2,0.00019206704271700943,9.2732445804752e-06,105,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_6747f0b9_8_batch_size=256,down_HL=13,latent_dim=176,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=105_2023-10-05_02-19-04"
211,0.5851132686084142,15357.4068005085,False,1,fd8e53a5,2023-10-05_11-51-04,1696506664,15357.4068005085,15314,c8afe81c666d,172.17.0.3,15357.4068005085,1,32,10,148,2,4.9746498827386184e-05,3.404887038352295e-06,155,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_fd8e53a5_63_batch_size=32,down_HL=10,latent_dim=148,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_HL=155_2023-10-05_07-35-07"
212,0.5455771305285868,7579.484018087387,False,1,6eb48a91,2023-10-05_07-35-07,1696491307,7579.484018087387,15314,c8afe81c666d,172.17.0.3,7579.484018087387,1,128,13,86,2,0.00020335035715488635,4.7500703160694066e-08,168,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_6eb48a91_60_batch_size=128,down_HL=13,latent_dim=86,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=168_2023-10-05_05-28-47"
213,0.5068500539374325,916.0000951290132,False,1,fde83f09,2023-10-05_07-12-46,1696489966,916.0000951290132,33834,c8afe81c666d,172.17.0.3,916.0000951290132,1,32,7,47,2,0.0009616086137998866,5.366530405656356e-07,230,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_fde83f09_61_batch_size=32,down_HL=7,latent_dim=47,num_HL=2,opt_lr=0.0010,opt_wd=0.0000,size_HL=230_2023-10-05_06-57-30"
214,0.6013484358144552,16496.37198162079,False,1,522237b0,2023-10-05_06-57-30,1696489050,16496.37198162079,33834,c8afe81c666d,172.17.0.3,16496.37198162079,1,32,8,274,2,3.489280777303997e-05,8.964458997733994e-06,304,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_522237b0_56_batch_size=32,down_HL=8,latent_dim=274,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_HL=304_2023-10-05_02-22-34"
