,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/down_HL,config/kernel_size,config/latent_dim,config/model_lamda,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,config/size_HL,logdir
10,-12.623954760081949,1.97468376159668,False,1,8265fa12,2023-09-15_16-49-50,1694796590,1.97468376159668,45036,84233402a856,172.17.0.2,1.97468376159668,1,19,5,177,1.6318321625951486,7,7,0.00010686046190358185,9.83268810998458e-07,4,72,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_8265fa12_11_down_HL=19,kernel_size=5,latent_dim=177,model_lamda=1.6318,num_CL=7,num_HL=7,opt_lr=0.0001,opt_w_2023-09-15_16-49-46"
11,0.7079411764705882,2511.541564702988,False,1,d524f057,2023-09-15_17-31-42,1694799102,2511.541564702988,45036,84233402a856,172.17.0.2,2511.541564702988,1,0,8,296,1.6801252158830362,7,6,1.7564811647745256e-05,6.228311061457757e-07,20,134,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_d524f057_12_down_HL=0,kernel_size=8,latent_dim=296,model_lamda=1.6801,num_CL=7,num_HL=6,opt_lr=0.0000,opt_wd_2023-09-15_16-49-49"
12,-15.013283527616323,3.154200792312622,True,1,bd1a2631,2023-09-15_16-50-28,1694796628,3.154200792312622,45394,84233402a856,172.17.0.2,3.154200792312622,1,8,8,203,0.31129432756464115,8,5,1.0649175979229816e-05,4.787162919692233e-07,8,117,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_bd1a2631_13_down_HL=8,kernel_size=8,latent_dim=203,model_lamda=0.3113,num_CL=8,num_HL=5,opt_lr=0.0000,opt_wd_2023-09-15_16-49-51"
13,-16.490660911746307,1.7539007663726809,True,1,31d1a23e,2023-09-15_16-50-30,1694796630,1.7539007663726809,45394,84233402a856,172.17.0.2,1.7539007663726809,1,2,3,215,0.5664204177324665,8,7,1.3410692537388339e-05,5.496072361450105e-07,20,110,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_31d1a23e_14_down_HL=2,kernel_size=3,latent_dim=215,model_lamda=0.5664,num_CL=8,num_HL=7,opt_lr=0.0000,opt_wd_2023-09-15_16-50-25"
14,-11.429928605094254,1.6852967739105225,False,1,7653e601,2023-09-15_16-50-32,1694796632,1.6852967739105225,45394,84233402a856,172.17.0.2,1.6852967739105225,1,12,2,222,1.2599577142699272,6,6,3.906873110638242e-05,7.614228629470132e-07,5,36,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_7653e601_15_down_HL=12,kernel_size=2,latent_dim=222,model_lamda=1.2600,num_CL=6,num_HL=6,opt_lr=0.0000,opt_w_2023-09-15_16-50-28"
15,-11.262279316202005,1.6812641620635986,False,1,9f8d9606,2023-09-15_16-50-34,1694796634,1.6812641620635986,45394,84233402a856,172.17.0.2,1.6812641620635986,1,4,6,291,1.5069829653195856,7,4,1.107900655765722e-05,4.3297806430002724e-07,28,49,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_9f8d9606_16_down_HL=4,kernel_size=6,latent_dim=291,model_lamda=1.5070,num_CL=7,num_HL=4,opt_lr=0.0000,opt_wd_2023-09-15_16-50-30"
16,0.7708823529411764,8278.93901348114,False,1,8077345f,2023-09-15_19-08-33,1694804913,8278.93901348114,45394,84233402a856,172.17.0.2,8278.93901348114,1,6,7,219,0.13409112192270323,3,2,4.4642627010319805e-06,5.001558906162584e-07,22,101,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_8077345f_17_down_HL=6,kernel_size=7,latent_dim=219,model_lamda=0.1341,num_CL=3,num_HL=2,opt_lr=0.0000,opt_wd_2023-09-15_16-50-32"
17,-16.35810452049057,5.852792263031006,True,1,c1ae31a2,2023-09-15_16-51-53,1694796713,5.852792263031006,45899,84233402a856,172.17.0.2,5.852792263031006,1,5,9,181,1.798028614690147,6,6,2.1763367067154522e-05,9.143279543527464e-07,14,127,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_c1ae31a2_18_down_HL=5,kernel_size=9,latent_dim=181,model_lamda=1.7980,num_CL=6,num_HL=6,opt_lr=0.0000,opt_wd_2023-09-15_16-50-34"
18,-16.294827103131958,2.837292194366455,True,1,7b865c9b,2023-09-15_16-51-56,1694796716,2.837292194366455,45899,84233402a856,172.17.0.2,2.837292194366455,1,5,8,350,1.96257151632563,7,6,0.00021708580432029442,3.958126058056388e-08,15,44,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_7b865c9b_19_down_HL=5,kernel_size=8,latent_dim=350,model_lamda=1.9626,num_CL=7,num_HL=6,opt_lr=0.0002,opt_wd_2023-09-15_16-51-47"
19,-17.17699606437427,2.962191581726074,True,1,c0d7bbb9,2023-09-15_16-51-59,1694796719,2.962191581726074,45899,84233402a856,172.17.0.2,2.962191581726074,1,17,3,28,1.2926468764330186,4,6,4.14663595199719e-05,4.560222176430428e-07,27,138,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_c0d7bbb9_20_down_HL=17,kernel_size=3,latent_dim=28,model_lamda=1.2926,num_CL=4,num_HL=6,opt_lr=0.0000,opt_wd_2023-09-15_16-51-53"
