,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/down_HL,config/size_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir,num_params,num_trainable_params
0,-0.1,1697463471,False,1,5b0a3c7b,2023-10-16_13-37-51,1.0227022171020508,1.0227022171020508,2805,ff5996df3739,172.17.0.2,1.0227022171020508,1,,128,6,6,137,89,2.602094093229017e-05,8.422729723978853e-06,5b0a3c7b,,
1,-0.1,1697463471,False,1,4363a14f,2023-10-16_13-37-51,0.30875253677368164,0.30875253677368164,2805,ff5996df3739,172.17.0.2,0.30875253677368164,1,,64,6,14,109,126,1.0936634428601769e-05,8.428088074772352e-06,4363a14f,,
2,-0.1,1697463471,False,1,24c9ef1c,2023-10-16_13-37-51,0.38753294944763184,0.38753294944763184,2805,ff5996df3739,172.17.0.2,0.38753294944763184,1,,128,7,4,372,90,0.00024052553057815528,9.30482093371663e-06,24c9ef1c,,
3,-0.1,1697463472,False,1,7e58bae4,2023-10-16_13-37-52,0.3180708885192871,0.3180708885192871,2805,ff5996df3739,172.17.0.2,0.3180708885192871,1,,32,5,19,232,85,1.4478436842790722e-05,4.465165422189697e-06,7e58bae4,,
4,-0.1,1697463472,False,1,d24fb0fa,2023-10-16_13-37-52,0.33298540115356445,0.33298540115356445,2805,ff5996df3739,172.17.0.2,0.33298540115356445,1,,32,3,18,377,50,0.00013187432976332245,3.6262405927588894e-06,d24fb0fa,,
5,-0.1,1697463473,False,1,299c1dcb,2023-10-16_13-37-53,0.36848020553588867,0.36848020553588867,2805,ff5996df3739,172.17.0.2,0.36848020553588867,1,,128,7,10,314,118,9.405343727508363e-05,5.305751793230726e-06,299c1dcb,,
6,-0.1,1697463473,False,1,3f634b3a,2023-10-16_13-37-53,0.3350684642791748,0.3350684642791748,2805,ff5996df3739,172.17.0.2,0.3350684642791748,1,,32,3,13,36,19,0.0008987564698074051,1.352532633148751e-06,3f634b3a,,
7,-0.1,1697463473,False,1,2d211363,2023-10-16_13-37-53,0.42498779296875,0.42498779296875,2805,ff5996df3739,172.17.0.2,0.42498779296875,1,,64,4,17,123,55,1.3422149260195474e-05,1.2866550431814617e-06,2d211363,,
8,-0.1,1697463474,False,1,09b7eb27,2023-10-16_13-37-54,0.3625154495239258,0.3625154495239258,2805,ff5996df3739,172.17.0.2,0.3625154495239258,1,,256,3,16,278,93,3.932052281867251e-05,4.59063979174067e-06,09b7eb27,,
9,-0.1,1697463474,False,1,b48a498d,2023-10-16_13-37-54,0.3631277084350586,0.3631277084350586,2805,ff5996df3739,172.17.0.2,0.3631277084350586,1,,256,7,17,263,56,0.0006637761142378863,3.846635394414692e-06,b48a498d,,
10,-0.1,1697463475,False,1,34933ebd,2023-10-16_13-37-55,0.4324181079864502,0.4324181079864502,2805,ff5996df3739,172.17.0.2,0.4324181079864502,1,,128,4,16,374,153,0.0001978354043912893,2.75265991532042e-06,34933ebd,,
11,-0.1,1697463475,False,1,417c441a,2023-10-16_13-37-55,0.4215857982635498,0.4215857982635498,2805,ff5996df3739,172.17.0.2,0.4215857982635498,1,,64,4,8,34,65,0.00011087397241993614,7.2044691289683425e-06,417c441a,,
12,-0.1,1697463476,False,1,8dbbe136,2023-10-16_13-37-56,0.3958003520965576,0.3958003520965576,2805,ff5996df3739,172.17.0.2,0.3958003520965576,1,,64,3,11,217,160,1.198735849014151e-05,5.90838832127726e-06,8dbbe136,,
13,-0.1,1697463476,False,1,62638291,2023-10-16_13-37-56,0.34397149085998535,0.34397149085998535,2805,ff5996df3739,172.17.0.2,0.34397149085998535,1,,128,4,4,390,90,0.0002880940911249992,9.750723334478426e-06,62638291,,
14,-0.1,1697463477,False,1,2f4e7a4c,2023-10-16_13-37-57,0.3517177104949951,0.3517177104949951,2805,ff5996df3739,172.17.0.2,0.3517177104949951,1,,256,5,14,377,153,0.00012080681107060455,6.54026699506282e-06,2f4e7a4c,,
15,-0.1,1697463477,False,1,30429757,2023-10-16_13-37-57,0.3303956985473633,0.3303956985473633,2805,ff5996df3739,172.17.0.2,0.3303956985473633,1,,64,4,3,216,133,2.1732763980845886e-05,5.298478393005058e-06,30429757,,
16,-0.1,1697463477,False,1,14b7fab8,2023-10-16_13-37-57,0.3829817771911621,0.3829817771911621,2805,ff5996df3739,172.17.0.2,0.3829817771911621,1,,128,3,10,124,33,6.9917555308954e-05,8.351593598942962e-06,14b7fab8,,
17,-0.1,1697463478,False,1,041896fb,2023-10-16_13-37-58,0.5455801486968994,0.5455801486968994,2805,ff5996df3739,172.17.0.2,0.5455801486968994,1,,128,4,19,307,20,3.148150811198351e-05,1.5288001477391223e-06,041896fb,,
18,-0.1,1697463478,False,1,606f004d,2023-10-16_13-37-58,0.5030465126037598,0.5030465126037598,2805,ff5996df3739,172.17.0.2,0.5030465126037598,1,,128,4,10,267,130,8.799905004619062e-05,3.167966540442409e-06,606f004d,,
19,-0.1,1697463479,False,1,5cd936c2,2023-10-16_13-37-59,0.3394505977630615,0.3394505977630615,2805,ff5996df3739,172.17.0.2,0.3394505977630615,1,,32,6,11,369,142,4.1305190747666765e-05,9.59269935774706e-06,5cd936c2,,
20,-0.1,1697463479,False,1,51147366,2023-10-16_13-37-59,0.32263803482055664,0.32263803482055664,2805,ff5996df3739,172.17.0.2,0.32263803482055664,1,,128,8,7,157,16,2.799239290505584e-05,5.789548700804705e-07,51147366,,
21,-0.1,1697463479,False,1,2b871626,2023-10-16_13-37-59,0.3482656478881836,0.3482656478881836,2805,ff5996df3739,172.17.0.2,0.3482656478881836,1,,128,6,6,162,107,6.2777212959448e-05,7.161006180476214e-06,2b871626,,
22,-0.1,1697463480,False,1,401ba3ca,2023-10-16_13-38-00,0.3363990783691406,0.3363990783691406,2805,ff5996df3739,172.17.0.2,0.3363990783691406,1,,32,6,8,93,179,4.907532344623977e-05,9.996514000174207e-06,401ba3ca,,
23,-0.1,1697463481,False,1,952e9c92,2023-10-16_13-38-01,0.32514190673828125,0.32514190673828125,2805,ff5996df3739,172.17.0.2,0.32514190673828125,1,,128,8,6,173,9,2.1916115733623915e-05,5.907648895171216e-07,952e9c92,,
24,-0.1,1697463481,False,1,edd36503,2023-10-16_13-38-01,0.3248293399810791,0.3248293399810791,2805,ff5996df3739,172.17.0.2,0.3248293399810791,1,,128,6,2,74,102,6.919590501985217e-05,7.6125911817189224e-06,edd36503,,
25,-0.1,1697463481,False,1,b2f1efe0,2023-10-16_13-38-01,0.3788483142852783,0.3788483142852783,2805,ff5996df3739,172.17.0.2,0.3788483142852783,1,,32,7,8,74,173,1.8598281702145962e-05,8.917186878993694e-06,b2f1efe0,,
26,-0.1,1697463482,False,1,58ff22e5,2023-10-16_13-38-02,0.35677075386047363,0.35677075386047363,2805,ff5996df3739,172.17.0.2,0.35677075386047363,1,,128,8,5,168,5,2.2534422029715992e-05,1.3800868064624255e-07,58ff22e5,,
27,-0.1,1697463482,False,1,7b0a32e1,2023-10-16_13-38-02,0.39907217025756836,0.39907217025756836,2805,ff5996df3739,172.17.0.2,0.39907217025756836,1,,128,5,2,68,73,0.00046795761859062747,7.72403722419913e-06,7b0a32e1,,
28,-0.1,1697463482,False,1,624f3444,2023-10-16_13-38-02,0.3248586654663086,0.3248586654663086,2805,ff5996df3739,172.17.0.2,0.3248586654663086,1,,32,7,8,64,171,1.051252730840675e-05,8.749870738614658e-06,624f3444,,
29,-0.1,1697463483,False,1,db04b3df,2023-10-16_13-38-03,0.33429527282714844,0.33429527282714844,2805,ff5996df3739,172.17.0.2,0.33429527282714844,1,,256,8,4,195,39,1.6834997053586027e-05,2.302768832047366e-06,db04b3df,,
30,-0.1,1697463483,False,1,8a294f12,2023-10-16_13-38-03,0.36440062522888184,0.36440062522888184,2805,ff5996df3739,172.17.0.2,0.36440062522888184,1,,128,5,2,133,71,0.0003768271680163028,8.105675917898779e-06,8a294f12,,
31,-0.1,1697463484,False,1,6fbdd67b,2023-10-16_13-38-04,0.3758113384246826,0.3758113384246826,2805,ff5996df3739,172.17.0.2,0.3758113384246826,1,,32,7,13,23,119,1.205958749736975e-05,8.814927263565282e-06,6fbdd67b,,
32,-0.1,1697463484,False,1,6524aaac,2023-10-16_13-38-04,0.3813014030456543,0.3813014030456543,2805,ff5996df3739,172.17.0.2,0.3813014030456543,1,,256,8,4,193,35,1.664034267497649e-05,2.4500876873412403e-06,6524aaac,,
33,-0.1,1697463484,False,1,915e38fb,2023-10-16_13-38-04,0.36862802505493164,0.36862802505493164,2805,ff5996df3739,172.17.0.2,0.36862802505493164,1,,128,5,3,136,75,0.0001818500337213076,6.452661878428784e-06,915e38fb,,
34,-0.1,1697463485,False,1,773b6ea9,2023-10-16_13-38-05,0.41014766693115234,0.41014766693115234,2805,ff5996df3739,172.17.0.2,0.41014766693115234,1,,32,6,13,23,122,2.9805379287347098e-05,6.143189598862373e-06,773b6ea9,,
35,-0.1,1697463485,False,1,a2946ca6,2023-10-16_13-38-05,0.3541872501373291,0.3541872501373291,2805,ff5996df3739,172.17.0.2,0.3541872501373291,1,,32,6,11,319,140,5.203228212244019e-05,9.607340831182092e-06,a2946ca6,,
36,-0.1,1697463485,False,1,e1d068f7,2023-10-16_13-38-05,0.332813024520874,0.332813024520874,2805,ff5996df3739,172.17.0.2,0.332813024520874,1,,128,8,7,101,20,2.8648255349790687e-05,4.219706623973728e-06,e1d068f7,,
37,0.563849765258216,1697463754,False,1,c0844c17,2023-10-16_13-42-34,268.2923514842987,268.2923514842987,2805,ff5996df3739,172.17.0.2,268.2923514842987,1,,64,2,9,157,44,4.0293219374188406e-05,1.9725497669999305e-08,c0844c17,,
38,-0.1,1697463498,False,1,4261d6c3,2023-10-16_13-38-18,0.8846464157104492,0.8846464157104492,3666,ff5996df3739,172.17.0.2,0.8846464157104492,1,,128,7,6,244,100,0.00015081793126995674,6.909331073504061e-06,4261d6c3,,
39,-0.1,1697463498,False,1,66417089,2023-10-16_13-38-18,0.307206392288208,0.307206392288208,3666,ff5996df3739,172.17.0.2,0.307206392288208,1,,32,6,9,96,79,5.195923323737622e-05,9.950505369702037e-06,66417089,,
40,-0.1,1697463499,False,1,b6a8df87,2023-10-16_13-38-19,0.31093621253967285,0.31093621253967285,3666,ff5996df3739,172.17.0.2,0.31093621253967285,1,,128,5,5,47,107,7.219074658069486e-05,7.431432894979603e-06,b6a8df87,,
41,-0.1,1697463499,False,1,b9fca3a0,2023-10-16_13-38-19,0.315920352935791,0.315920352935791,3666,ff5996df3739,172.17.0.2,0.315920352935791,1,,32,7,12,91,180,9.166826200026974e-05,9.188404596843114e-06,b9fca3a0,,
42,-0.1,1697463499,False,1,c626f4df,2023-10-16_13-38-19,0.36447715759277344,0.36447715759277344,3666,ff5996df3739,172.17.0.2,0.36447715759277344,1,,32,6,7,110,57,4.8449924600490256e-05,8.138291825903783e-06,c626f4df,,
43,-0.1,1697463500,False,1,712ef55b,2023-10-16_13-38-20,0.36164116859436035,0.36164116859436035,3666,ff5996df3739,172.17.0.2,0.36164116859436035,1,,64,8,5,241,5,1.037226178084496e-05,4.599884662645169e-06,712ef55b,,
44,-0.1,1697463500,False,1,d9f52042,2023-10-16_13-38-20,0.3527190685272217,0.3527190685272217,3666,ff5996df3739,172.17.0.2,0.3527190685272217,1,,256,7,3,183,84,2.2417366212508044e-05,5.736701461015628e-06,d9f52042,,
45,-0.1,1697463501,False,1,4bb528a0,2023-10-16_13-38-21,0.474900484085083,0.474900484085083,3666,ff5996df3739,172.17.0.2,0.474900484085083,1,,128,6,2,45,108,0.00022371144672167864,7.746901831470824e-06,4bb528a0,,
46,-0.1,1697463502,False,1,434a9f8c,2023-10-16_13-38-22,0.3487539291381836,0.3487539291381836,3666,ff5996df3739,172.17.0.2,0.3487539291381836,1,,64,5,3,143,97,0.00014148934049611038,5.4244927912158e-06,434a9f8c,,
47,-0.1,1697463502,False,1,035cc065,2023-10-16_13-38-22,0.3401927947998047,0.3401927947998047,3666,ff5996df3739,172.17.0.2,0.3401927947998047,1,,32,7,9,119,166,1.4157267646483969e-05,8.83148070274024e-06,035cc065,,
48,-0.1,1697463502,False,1,e9d5ac8e,2023-10-16_13-38-22,0.37438488006591797,0.37438488006591797,3666,ff5996df3739,172.17.0.2,0.37438488006591797,1,,256,7,15,78,63,1.563599106476397e-05,9.234008554169044e-06,e9d5ac8e,,
49,0.5657276995305164,1697464107,False,1,73a16a2f,2023-10-16_13-48-27,604.8499870300293,604.8499870300293,3666,ff5996df3739,172.17.0.2,604.8499870300293,1,,128,2,5,300,28,3.425262389099387e-05,3.012837436790958e-06,73a16a2f,,
50,-0.1,1697463512,False,1,8c421366,2023-10-16_13-38-32,0.9555084705352783,0.9555084705352783,4067,ff5996df3739,172.17.0.2,0.9555084705352783,1,,128,8,5,347,50,2.419338226369216e-05,1.6863292130539279e-06,8c421366,,
51,-0.1,1697463512,False,1,ddc37ff7,2023-10-16_13-38-32,0.2987060546875,0.2987060546875,4067,ff5996df3739,172.17.0.2,0.2987060546875,1,,128,5,18,51,85,0.00047083776998041855,4.873686950648801e-06,ddc37ff7,,
52,-0.1,1697463513,False,1,b2c4aebb,2023-10-16_13-38-33,0.30843377113342285,0.30843377113342285,4067,ff5996df3739,172.17.0.2,0.30843377113342285,1,,64,3,2,232,91,0.0006218852156508405,3.777233027783776e-06,b2c4aebb,,
53,-0.1,1697463513,False,1,09c97980,2023-10-16_13-38-33,0.32046985626220703,0.32046985626220703,4067,ff5996df3739,172.17.0.2,0.32046985626220703,1,,128,4,6,199,68,0.0009063353154455478,6.853742032143569e-06,09c97980,,
54,-0.1,1697463513,False,1,07b1371a,2023-10-16_13-38-33,0.3594028949737549,0.3594028949737549,4067,ff5996df3739,172.17.0.2,0.3594028949737549,1,,32,7,10,151,149,1.0609877217277158e-05,8.463676494821275e-06,07b1371a,,
55,-0.1,1697463514,False,1,42861f76,2023-10-16_13-38-34,0.33168458938598633,0.33168458938598633,4067,ff5996df3739,172.17.0.2,0.33168458938598633,1,,32,6,12,34,164,1.2581043623937765e-05,6.368046585131197e-06,42861f76,,
56,-0.1,1697463514,False,1,ab622744,2023-10-16_13-38-34,0.4146606922149658,0.4146606922149658,4067,ff5996df3739,172.17.0.2,0.4146606922149658,1,,256,8,4,280,43,1.933847409857929e-05,2.0916598666010276e-06,ab622744,,
57,-0.1,1697463515,False,1,6a7b62f7,2023-10-16_13-38-35,0.410184383392334,0.410184383392334,4067,ff5996df3739,172.17.0.2,0.410184383392334,1,,256,4,7,206,112,6.207230690977431e-05,8.630937538217358e-07,6a7b62f7,,
58,-0.1,1697463515,False,1,2ebd6399,2023-10-16_13-38-35,0.46725964546203613,0.46725964546203613,4067,ff5996df3739,172.17.0.2,0.46725964546203613,1,,128,5,3,131,63,0.0002991860139109499,8.018904522372714e-06,2ebd6399,,
59,-0.1,1697463516,False,1,6712b2e9,2023-10-16_13-38-36,0.38695383071899414,0.38695383071899414,4067,ff5996df3739,172.17.0.2,0.38695383071899414,1,,128,5,4,222,134,0.00032436594293876815,5.567971285050109e-06,6712b2e9,,
60,-0.1,1697463519,False,1,dd2f54c4,2023-10-16_13-38-39,0.44577622413635254,0.44577622413635254,4067,ff5996df3739,172.17.0.2,0.44577622413635254,1,,32,7,15,113,146,1.237412436332428e-05,8.490884841155548e-06,dd2f54c4,,
61,-0.1,1697463520,False,1,46ba27c1,2023-10-16_13-38-40,0.4651181697845459,0.4651181697845459,4067,ff5996df3739,172.17.0.2,0.4651181697845459,1,,64,6,13,21,126,0.00011202107286182595,4.990165059437698e-06,46ba27c1,,
62,-0.1,1697463520,False,1,0aac6931,2023-10-16_13-38-40,0.5436139106750488,0.5436139106750488,4067,ff5996df3739,172.17.0.2,0.5436139106750488,1,,256,8,8,249,27,3.549615202475445e-05,3.4809487059234463e-06,0aac6931,,
63,-0.1,1697463521,False,1,56247e0e,2023-10-16_13-38-41,0.5375139713287354,0.5375139713287354,4067,ff5996df3739,172.17.0.2,0.5375139713287354,1,,256,3,6,181,54,1.8536761467748695e-05,2.588769000736413e-06,56247e0e,,
64,-0.1,1697463521,False,1,fd09b997,2023-10-16_13-38-41,0.3867771625518799,0.3867771625518799,4067,ff5996df3739,172.17.0.2,0.3867771625518799,1,,128,4,3,137,75,0.00017557814565489528,6.64223300862208e-06,fd09b997,,
65,-0.1,1697463522,False,1,36efa638,2023-10-16_13-38-42,0.4947669506072998,0.4947669506072998,4067,ff5996df3739,172.17.0.2,0.4947669506072998,1,,128,6,16,84,125,0.0002497872823607392,6.081621796931785e-06,36efa638,,
66,-0.1,1697463522,False,1,44a53b92,2023-10-16_13-38-42,0.5086944103240967,0.5086944103240967,4067,ff5996df3739,172.17.0.2,0.5086944103240967,1,,32,6,12,331,136,2.7943999072167515e-05,9.424882903105349e-06,44a53b92,,
67,-0.1,1697463523,False,1,3e968ed4,2023-10-16_13-38-43,0.451770544052124,0.451770544052124,4067,ff5996df3739,172.17.0.2,0.451770544052124,1,,32,6,14,357,155,7.711593281281372e-05,4.106753292729637e-06,3e968ed4,,
68,-0.1,1697463529,False,1,40fe48c5,2023-10-16_13-38-49,0.3834114074707031,0.3834114074707031,4067,ff5996df3739,172.17.0.2,0.3834114074707031,1,,128,6,11,262,16,4.41131926696995e-05,9.745800410872187e-06,40fe48c5,,
69,-0.1,1697463529,False,1,7efd7148,2023-10-16_13-38-49,0.34113025665283203,0.34113025665283203,4067,ff5996df3739,172.17.0.2,0.34113025665283203,1,,128,7,9,292,116,5.4551588827855066e-05,4.130643893577594e-06,7efd7148,,
70,-0.1,1697463530,False,1,5456641c,2023-10-16_13-38-50,0.41177845001220703,0.41177845001220703,4067,ff5996df3739,172.17.0.2,0.41177845001220703,1,,128,8,7,168,94,8.139170029848922e-05,7.1786618696427185e-06,5456641c,,
71,-0.1,1697463530,False,1,57c91ae9,2023-10-16_13-38-50,0.3460543155670166,0.3460543155670166,4067,ff5996df3739,172.17.0.2,0.3460543155670166,1,,128,7,6,100,82,0.00014665146974639177,4.695646315843517e-06,57c91ae9,,
72,-0.1,1697463531,False,1,f5432db7,2023-10-16_13-38-51,0.3471412658691406,0.3471412658691406,4067,ff5996df3739,172.17.0.2,0.3471412658691406,1,,32,7,9,395,79,0.00015229686112608768,6.877211264364743e-06,f5432db7,,
73,-0.1,1697463531,False,1,b98a4d5d,2023-10-16_13-38-51,0.4146723747253418,0.4146723747253418,4067,ff5996df3739,172.17.0.2,0.4146723747253418,1,,64,3,19,57,89,0.0006745352574487044,3.6582121009620687e-06,b98a4d5d,,
74,0.5248826291079813,1697463750,False,1,a2903707,2023-10-16_13-42-30,218.90287232398987,218.90287232398987,4067,ff5996df3739,172.17.0.2,218.90287232398987,1,,64,2,8,202,69,0.0006481354497373474,5.208930455988553e-06,a2903707,,
75,-0.1,1697463539,False,1,089de141,2023-10-16_13-38-59,0.9273576736450195,0.9273576736450195,4734,ff5996df3739,172.17.0.2,0.9273576736450195,1,,128,4,18,387,50,0.00047771553246933265,1.7926993385099182e-06,089de141,,
76,-0.1,1697463539,False,1,4b8b3b7d,2023-10-16_13-38-59,0.33205175399780273,0.33205175399780273,4734,ff5996df3739,172.17.0.2,0.33205175399780273,1,,128,5,18,341,61,6.149563740242376e-05,1.0369892652637812e-06,4b8b3b7d,,
77,-0.1,1697463540,False,1,afd58a8a,2023-10-16_13-39-00,0.3318519592285156,0.3318519592285156,4734,ff5996df3739,172.17.0.2,0.3318519592285156,1,,32,4,10,153,101,0.0008009581102045732,8.458507292322649e-06,afd58a8a,,
78,-0.1,1697463541,False,1,2ae68675,2023-10-16_13-39-01,0.35750746726989746,0.35750746726989746,4734,ff5996df3739,172.17.0.2,0.35750746726989746,1,,32,6,12,146,161,1.1648699365881355e-05,7.561529628901952e-06,2ae68675,,
79,-0.1,1697463541,False,1,bdc4d07c,2023-10-16_13-39-01,0.38106679916381836,0.38106679916381836,4734,ff5996df3739,172.17.0.2,0.38106679916381836,1,,32,7,10,188,175,1.0020258275174074e-05,6.366425978683503e-06,bdc4d07c,,
80,-0.1,1697463541,False,1,2461efff,2023-10-16_13-39-01,0.3651752471923828,0.3651752471923828,4734,ff5996df3739,172.17.0.2,0.3651752471923828,1,,256,5,14,281,42,1.9504147354071858e-05,3.2765073981099934e-06,2461efff,,
81,-0.1,1697463542,False,1,c6ea92ee,2023-10-16_13-39-02,0.4066171646118164,0.4066171646118164,4734,ff5996df3739,172.17.0.2,0.4066171646118164,1,,256,4,7,259,115,0.00010023792307147494,2.0933950215281e-06,c6ea92ee,,
82,-0.1,1697463542,False,1,02677f32,2023-10-16_13-39-02,0.4256606101989746,0.4256606101989746,4734,ff5996df3739,172.17.0.2,0.4256606101989746,1,,256,3,4,212,113,0.000123773554267916,7.855686726514e-06,02677f32,,
83,-0.1,1697463543,False,1,aa372f7e,2023-10-16_13-39-03,0.3862171173095703,0.3862171173095703,4734,ff5996df3739,172.17.0.2,0.3862171173095703,1,,256,4,5,123,109,6.038260631642091e-05,3.4553510123195264e-07,aa372f7e,,
84,-0.1,1697463543,False,1,c1416be9,2023-10-16_13-39-03,0.41875505447387695,0.41875505447387695,4734,ff5996df3739,172.17.0.2,0.41875505447387695,1,,128,5,4,225,104,0.00035579728487550614,8.058152018793608e-06,c1416be9,,
85,-0.1,1697463543,False,1,d5a3afa3,2023-10-16_13-39-03,0.4327738285064697,0.4327738285064697,4734,ff5996df3739,172.17.0.2,0.4327738285064697,1,,128,5,16,107,150,1.5183242129775536e-05,5.671644936582229e-06,d5a3afa3,,
86,-0.1,1697463544,False,1,af266964,2023-10-16_13-39-04,0.39716386795043945,0.39716386795043945,4734,ff5996df3739,172.17.0.2,0.39716386795043945,1,,64,6,17,21,139,0.00011528982173561845,4.913109686613215e-06,af266964,,
87,-0.1,1697463544,False,1,bf7f0896,2023-10-16_13-39-04,0.3618357181549072,0.3618357181549072,4734,ff5996df3739,172.17.0.2,0.3618357181549072,1,,64,7,15,117,129,0.00010000081995294512,5.184434043921279e-06,bf7f0896,,
88,-0.1,1697463545,False,1,9bd88f54,2023-10-16_13-39-05,0.3572862148284912,0.3572862148284912,4734,ff5996df3739,172.17.0.2,0.3572862148284912,1,,64,8,13,254,29,2.5515790305808476e-05,3.3750266397242763e-06,9bd88f54,,
89,0.5892018779342723,1697464983,False,1,45eef686,2023-10-16_14-03-03,1404.1606757640839,1404.1606757640839,4734,ff5996df3739,172.17.0.2,1404.1606757640839,1,,256,2,6,318,10,3.3669888230302575e-05,2.920025893377612e-06,45eef686,,
90,-0.1,1697463588,False,1,547054ec,2023-10-16_13-39-48,0.9602367877960205,0.9602367877960205,5074,ff5996df3739,172.17.0.2,0.9602367877960205,1,,256,3,3,174,53,0.0001715524723891478,6.61268113790804e-06,547054ec,,
91,-0.1,1697463588,False,1,b85a0a92,2023-10-16_13-39-48,0.32822227478027344,0.32822227478027344,5074,ff5996df3739,172.17.0.2,0.32822227478027344,1,,128,4,17,76,119,0.0002587244565741988,6.007670606941808e-06,b85a0a92,,
92,-0.1,1697463589,False,1,5c36a90a,2023-10-16_13-39-49,0.33861351013183594,0.33861351013183594,5074,ff5996df3739,172.17.0.2,0.33861351013183594,1,,256,3,3,182,59,0.00042683901236342174,6.685559356031429e-06,5c36a90a,,
93,-0.1,1697463589,False,1,8431f2b1,2023-10-16_13-39-49,0.3441634178161621,0.3441634178161621,5074,ff5996df3739,172.17.0.2,0.3441634178161621,1,,128,6,19,83,123,0.00022153068387526236,7.492239085892639e-06,8431f2b1,,
94,-0.1,1697463589,False,1,f2ff2a2a,2023-10-16_13-39-49,0.3577606678009033,0.3577606678009033,5074,ff5996df3739,172.17.0.2,0.3577606678009033,1,,32,6,12,331,139,2.6780549472684865e-05,9.567874822058997e-06,f2ff2a2a,,
95,-0.1,1697463590,False,1,0de50c55,2023-10-16_13-39-50,0.5308735370635986,0.5308735370635986,5074,ff5996df3739,172.17.0.2,0.5308735370635986,1,,32,6,14,360,153,7.634973071742022e-05,4.209801288862387e-06,0de50c55,,
96,-0.1,1697463590,False,1,f620af04,2023-10-16_13-39-50,0.42797422409057617,0.42797422409057617,5074,ff5996df3739,172.17.0.2,0.42797422409057617,1,,32,6,14,358,168,3.837041829056104e-05,9.891816953986452e-06,f620af04,,
97,-0.1,1697463591,False,1,f2de20a4,2023-10-16_13-39-51,0.3891887664794922,0.3891887664794922,5074,ff5996df3739,172.17.0.2,0.3891887664794922,1,,128,5,11,267,2,4.263169076813346e-05,9.08140109433206e-06,f2de20a4,,
98,-0.1,1697463591,False,1,98b11b68,2023-10-16_13-39-51,0.39425206184387207,0.39425206184387207,5074,ff5996df3739,172.17.0.2,0.39425206184387207,1,,128,7,11,292,14,5.605020913505291e-05,3.999979307126064e-06,98b11b68,,
99,-0.1,1697463592,False,1,6b0d7c60,2023-10-16_13-39-52,0.36655259132385254,0.36655259132385254,5074,ff5996df3739,172.17.0.2,0.36655259132385254,1,,32,6,16,330,157,2.9445632072442068e-05,7.3432157614952984e-06,6b0d7c60,,
100,-0.1,1697463592,False,1,042956ca,2023-10-16_13-39-52,0.46154165267944336,0.46154165267944336,5074,ff5996df3739,172.17.0.2,0.46154165267944336,1,,128,6,13,308,25,4.541282079314675e-05,4.527974587966624e-06,042956ca,,
101,-0.1,1697463593,False,1,60e548cc,2023-10-16_13-39-53,0.47905802726745605,0.47905802726745605,5074,ff5996df3739,172.17.0.2,0.47905802726745605,1,,128,8,7,168,95,8.391658889927727e-05,4.673627898638318e-06,60e548cc,,
102,-0.1,1697463593,False,1,b9d1bb23,2023-10-16_13-39-53,0.3438758850097656,0.3438758850097656,5074,ff5996df3739,172.17.0.2,0.3438758850097656,1,,32,7,8,37,81,0.00019553782544021035,6.97338085288027e-06,b9d1bb23,,
103,-0.1,1697463594,False,1,ac862c5a,2023-10-16_13-39-54,0.521573543548584,0.521573543548584,5074,ff5996df3739,172.17.0.2,0.521573543548584,1,,128,7,6,91,87,0.0001410757398495834,8.679303981960737e-06,ac862c5a,,
104,0.502112676056338,1697463721,False,1,6a9042d9,2023-10-16_13-42-01,127.04959845542908,127.04959845542908,5074,ff5996df3739,172.17.0.2,127.04959845542908,1,,64,2,9,55,78,0.0009656266591481599,5.789102115496735e-06,6a9042d9,,
105,0.5582159624413146,1697463692,False,1,1385475f,2023-10-16_13-41-32,89.68728113174438,89.68728113174438,5364,ff5996df3739,172.17.0.2,89.68728113174438,1,,64,2,18,68,50,0.0007109911649178431,1.5947996920888543e-06,1385475f,,
106,-0.1,1697463610,False,1,24af493e,2023-10-16_13-40-10,1.1053848266601562,1.1053848266601562,5406,ff5996df3739,172.17.0.2,1.1053848266601562,1,,128,4,18,380,38,6.483610987922654e-05,1.091029784533653e-06,24af493e,,
107,-0.1,1697463611,False,1,dd96a453,2023-10-16_13-40-11,0.3478856086730957,0.3478856086730957,5406,ff5996df3739,172.17.0.2,0.3478856086730957,1,,128,5,19,384,46,3.2016043048453074e-05,1.288401861565795e-06,dd96a453,,
108,-0.1,1697463612,False,1,49f5ee57,2023-10-16_13-40-12,0.5128147602081299,0.5128147602081299,5406,ff5996df3739,172.17.0.2,0.5128147602081299,1,,128,4,17,368,66,0.0005447879015993082,7.603110564536461e-07,49f5ee57,,
109,-0.1,1697463626,False,1,bc4ddc06,2023-10-16_13-40-26,0.34608912467956543,0.34608912467956543,5406,ff5996df3739,172.17.0.2,0.34608912467956543,1,,128,5,15,350,60,3.913336944182008e-05,2.4721565856526583e-07,bc4ddc06,,
110,-0.1,1697463626,False,1,903221c3,2023-10-16_13-40-26,0.4381256103515625,0.4381256103515625,5406,ff5996df3739,172.17.0.2,0.4381256103515625,1,,32,5,10,130,99,0.0008052486859241785,8.312829372550986e-06,903221c3,,
